TimeInterval,Time,WeekDay,HoliDay,GantryFrom,GantryTo,VehicleType,SpaceMeanSpeed,交通量
2024/05/23,13:45,4,0,01F0578S,01F0633S,31,84,124
2024/05/23,13:45,4,0,01F0578S,01F0633S,32,82,57
2024/05/23,13:45,4,0,01F0578S,01F0633S,41,79,1
2024/05/23,13:45,4,0,01F0578S,01F0633S,42,75,44
2024/05/23,13:45,4,0,01F0578S,01F0633S,5,79,20
2024/05/23,13:45,4,0,01F0633S,01F0664S,31,93,133
2024/05/23,13:45,4,0,01F0633S,01F0664S,32,86,44
2024/05/23,13:45,4,0,01F0633S,01F0664S,41,79,1
2024/05/23,13:45,4,0,01F0633S,01F0664S,42,81,28
2024/05/23,13:45,4,0,01F0633S,01F0664S,5,82,12
2024/05/23,13:45,4,0,01F0633N,01H0579N,31,79,39
2024/05/23,13:45,4,0,01F0633N,01H0579N,32,79,14
2024/05/23,13:45,4,0,01F0633N,01H0579N,41,75,1
2024/05/23,13:45,4,0,01F0633N,01H0579N,42,0,0
2024/05/23,13:45,4,0,01F0633N,01H0579N,5,0,0
2024/05/23,13:45,4,0,01F0578S,01H0610S,31,82,48
2024/05/23,13:45,4,0,01F0578S,01H0610S,32,79,17
2024/05/23,13:45,4,0,01F0578S,01H0610S,41,0,0
2024/05/23,13:45,4,0,01F0578S,01H0610S,42,0,0
2024/05/23,13:45,4,0,01F0578S,01H0610S,5,0,0
2024/05/23,13:50,4,0,01F0584N,01F0557N,31,82,189
2024/05/23,13:50,4,0,01F0584N,01F0557N,32,82,95
2024/05/23,13:50,4,0,01F0584N,01F0557N,41,79,1
2024/05/23,13:50,4,0,01F0584N,01F0557N,42,75,37
2024/05/23,13:50,4,0,01F0584N,01F0557N,5,79,26
2024/05/23,13:50,4,0,01F0633N,01F0584N,31,82,145
2024/05/23,13:50,4,0,01F0633N,01F0584N,32,79,81
2024/05/23,13:50,4,0,01F0633N,01F0584N,41,81,2
2024/05/23,13:50,4,0,01F0633N,01F0584N,42,72,36
2024/05/23,13:50,4,0,01F0633N,01F0584N,5,75,21
2024/05/23,13:50,4,0,01F0578S,01F0633S,31,82,108
2024/05/23,13:50,4,0,01F0578S,01F0633S,32,79,70
2024/05/23,13:50,4,0,01F0578S,01F0633S,41,75,1
2024/05/23,13:50,4,0,01F0578S,01F0633S,42,68,41
2024/05/23,13:50,4,0,01F0578S,01F0633S,5,72,25
2024/05/23,13:50,4,0,01F0633S,01F0664S,31,86,103
2024/05/23,13:50,4,0,01F0633S,01F0664S,32,82,56
2024/05/23,13:50,4,0,01F0633S,01F0664S,41,81,2
2024/05/23,13:50,4,0,01F0633S,01F0664S,42,75,24
2024/05/23,13:50,4,0,01F0633S,01F0664S,5,75,13
2024/05/23,13:50,4,0,01F0633N,01H0579N,31,82,35
2024/05/23,13:50,4,0,01F0633N,01H0579N,32,79,24
2024/05/23,13:50,4,0,01F0633N,01H0579N,41,0,0
2024/05/23,13:50,4,0,01F0633N,01H0579N,42,0,0
2024/05/23,13:50,4,0,01F0633N,01H0579N,5,0,0
2024/05/23,13:50,4,0,01F0578S,01H0610S,31,79,41
2024/05/23,13:50,4,0,01F0578S,01H0610S,32,79,19
2024/05/23,13:50,4,0,01F0578S,01H0610S,41,77,2
2024/05/23,13:50,4,0,01F0578S,01H0610S,42,0,0
2024/05/23,13:50,4,0,01F0578S,01H0610S,5,0,0
2024/05/23,13:55,4,0,01F0584N,01F0557N,31,90,144
2024/05/23,13:55,4,0,01F0584N,01F0557N,32,86,85
2024/05/23,13:55,4,0,01F0584N,01F0557N,41,82,3
2024/05/23,13:55,4,0,01F0584N,01F0557N,42,79,24
2024/05/23,13:55,4,0,01F0584N,01F0557N,5,82,21
2024/05/23,13:55,4,0,01F0633N,01F0584N,31,82,133
2024/05/23,13:55,4,0,01F0633N,01F0584N,32,82,56
2024/05/23,13:55,4,0,01F0633N,01F0584N,41,73,2
2024/05/23,13:55,4,0,01F0633N,01F0584N,42,72,43
2024/05/23,13:55,4,0,01F0633N,01F0584N,5,75,21
2024/05/23,13:55,4,0,01F0578S,01F0633S,31,82,117
2024/05/23,13:55,4,0,01F0578S,01F0633S,32,79,69
2024/05/23,13:55,4,0,01F0578S,01F0633S,41,0,0
2024/05/23,13:55,4,0,01F0578S,01F0633S,42,72,40
2024/05/23,13:55,4,0,01F0578S,01F0633S,5,72,22
2024/05/23,13:55,4,0,01F0633S,01F0664S,31,86,120
2024/05/23,13:55,4,0,01F0633S,01F0664S,32,82,65
2024/05/23,13:55,4,0,01F0633S,01F0664S,41,0,0
2024/05/23,13:55,4,0,01F0633S,01F0664S,42,75,28
2024/05/23,13:55,4,0,01F0633S,01F0664S,5,70,18
2024/05/23,13:55,4,0,01F0633N,01H0579N,31,79,44
2024/05/23,13:55,4,0,01F0633N,01H0579N,32,75,27
2024/05/23,13:55,4,0,01F0633N,01H0579N,41,0,0
2024/05/23,13:55,4,0,01F0633N,01H0579N,42,0,0
2024/05/23,13:55,4,0,01F0633N,01H0579N,5,0,0
2024/05/23,13:55,4,0,01F0578S,01H0610S,31,82,58
2024/05/23,13:55,4,0,01F0578S,01H0610S,32,82,16
2024/05/23,13:55,4,0,01F0578S,01H0610S,41,93,1
2024/05/23,13:55,4,0,01F0578S,01H0610S,42,0,0
2024/05/23,13:55,4,0,01F0578S,01H0610S,5,0,0
2024/05/23,14:00,4,0,01F0584N,01F0557N,31,86,173
2024/05/23,14:00,4,0,01F0584N,01F0557N,32,86,80
2024/05/23,14:00,4,0,01F0584N,01F0557N,41,79,2
2024/05/23,14:00,4,0,01F0584N,01F0557N,42,75,51
2024/05/23,14:00,4,0,01F0584N,01F0557N,5,79,20
2024/05/23,14:00,4,0,01F0633N,01F0584N,31,82,126
2024/05/23,14:00,4,0,01F0633N,01F0584N,32,82,70
2024/05/23,14:00,4,0,01F0633N,01F0584N,41,79,1
2024/05/23,14:00,4,0,01F0633N,01F0584N,42,75,51
2024/05/23,14:00,4,0,01F0633N,01F0584N,5,75,21
2024/05/23,14:00,4,0,01F0578S,01F0633S,31,86,115
2024/05/23,14:00,4,0,01F0578S,01F0633S,32,82,64
2024/05/23,14:00,4,0,01F0578S,01F0633S,41,0,0
2024/05/23,14:00,4,0,01F0578S,01F0633S,42,75,36
2024/05/23,14:00,4,0,01F0578S,01F0633S,5,75,16
2024/05/23,14:00,4,0,01F0633S,01F0664S,31,86,118
2024/05/23,14:00,4,0,01F0633S,01F0664S,32,86,48
2024/05/23,14:00,4,0,01F0633S,01F0664S,41,0,0
2024/05/23,14:00,4,0,01F0633S,01F0664S,42,79,25
2024/05/23,14:00,4,0,01F0633S,01F0664S,5,75,13
2024/05/23,14:00,4,0,01F0633N,01H0579N,31,82,43
2024/05/23,14:00,4,0,01F0633N,01H0579N,32,75,31
2024/05/23,14:00,4,0,01F0633N,01H0579N,41,0,0
2024/05/23,14:00,4,0,01F0633N,01H0579N,42,0,0
2024/05/23,14:00,4,0,01F0633N,01H0579N,5,0,0
2024/05/23,14:00,4,0,01F0578S,01H0610S,31,82,41
2024/05/23,14:00,4,0,01F0578S,01H0610S,32,82,13
2024/05/23,14:00,4,0,01F0578S,01H0610S,41,82,1
2024/05/23,14:00,4,0,01F0578S,01H0610S,42,0,0
2024/05/23,14:00,4,0,01F0578S,01H0610S,5,0,0
2024/05/23,14:05,4,0,01F0584N,01F0557N,31,86,163
2024/05/23,14:05,4,0,01F0584N,01F0557N,32,86,88
2024/05/23,14:05,4,0,01F0584N,01F0557N,41,79,3
2024/05/23,14:05,4,0,01F0584N,01F0557N,42,79,42
2024/05/23,14:05,4,0,01F0584N,01F0557N,5,79,21
2024/05/23,14:05,4,0,01F0633N,01F0584N,31,86,115
2024/05/23,14:05,4,0,01F0633N,01F0584N,32,82,69
2024/05/23,14:05,4,0,01F0633N,01F0584N,41,0,0
2024/05/23,14:05,4,0,01F0633N,01F0584N,42,75,43
2024/05/23,14:05,4,0,01F0633N,01F0584N,5,75,31
2024/05/23,14:05,4,0,01F0578S,01F0633S,31,82,91
2024/05/23,14:05,4,0,01F0578S,01F0633S,32,82,75
2024/05/23,14:05,4,0,01F0578S,01F0633S,41,0,0
2024/05/23,14:05,4,0,01F0578S,01F0633S,42,73,50
2024/05/23,14:05,4,0,01F0578S,01F0633S,5,75,26
2024/05/23,14:05,4,0,01F0633S,01F0664S,31,86,119
2024/05/23,14:05,4,0,01F0633S,01F0664S,32,82,67
2024/05/23,14:05,4,0,01F0633S,01F0664S,41,0,0
2024/05/23,14:05,4,0,01F0633S,01F0664S,42,75,36
2024/05/23,14:05,4,0,01F0633S,01F0664S,5,75,13
2024/05/23,14:05,4,0,01F0633N,01H0579N,31,82,41
2024/05/23,14:05,4,0,01F0633N,01H0579N,32,81,16
2024/05/23,14:05,4,0,01F0633N,01H0579N,41,0,0
2024/05/23,14:05,4,0,01F0633N,01H0579N,42,0,0
2024/05/23,14:05,4,0,01F0633N,01H0579N,5,0,0
2024/05/23,14:05,4,0,01F0578S,01H0610S,31,82,54
2024/05/23,14:05,4,0,01F0578S,01H0610S,32,79,21
2024/05/23,14:05,4,0,01F0578S,01H0610S,41,0,0
2024/05/23,14:05,4,0,01F0578S,01H0610S,42,0,0
